App,Review,Sentiment,Rating,Date,Language
UIB Mobile,Très faible,Negative,1,2021-07-30 07:18:01,fr
UIB Mobile,Trop faible applicztion avec bcp de bugs,Negative,1,2021-07-30 06:38:39,fr
UIB Mobile,Problem reseau toujours ne fonctionne pas,Negative,1,2021-07-29 23:18:28,fr
UIB Mobile,0 zero,Negative,1,2021-07-29 22:06:23,fr
UIB Mobile,Impossible de se connecter au compte depuis 3 jours. Meme le site web fait les siennes... à quoi sert bon un compte en ligne si l'on ne peut pas y acceder? Update 29/07: rien n'a change... application inaccessible..,Negative,1,2021-07-29 18:21:27,fr
UIB Mobile,application nuuuuuul accès interdit après mise à jour,Negative,1,2021-07-29 16:30:29,fr
UIB Mobile,Je n arrive plus à seconnecter à mon compte .application zéro,Negative,1,2021-07-29 14:52:29,fr
UIB Mobile,Ti brabbi mé l9itou mé ta3mlou konna mrigulinn ya5i da5altouna fi 7it ba3d il mise à jour ili 3maltouha yé rassoul illah wa7id maynajamch ya3mil talla bil application 3al compte mta3ou walla!!!choufoulna 7al viite brabbi.,Negative,1,2021-07-29 14:47:56,tnfr
UIB Mobile,"Beaucoup de bugs, je n arrive pas à me connecter!!",Negative,1,2021-07-29 13:53:42,fr
UIB Mobile,C nul depuis la dernière mise à jour je ne peux plus accéder à mon espace client j'ai désinstallé et réinstaller l'application plusieurs fois c'est pareil c sensé faciliter l'accès à mon compte malheureusement c devenu plus pénible trouvez nous une solution,Negative,1,2021-07-29 13:49:35,fr
UIB Mobile,Je suis bloqué de se mise à jours,Negative,1,2021-07-29 13:35:00,fr
UIB Mobile,الابليكاسين رزينة تتحل بعد 40 محاولة صلحو اموركم عمال بالتولي,Negative,1,2021-07-29 13:09:00,tnar
UIB Mobile,Application tkoun te5dem jawha behi tji taamel MAJ tda5elha f 7iiit. Ce que je comprends pas c'est que votre image chez vos clients se dégrade de façon très remarquables. La logique des choses c'est d'amélioer la qualité de vos services mch tzidou tkarhouna feha el banka,Negative,1,2021-07-29 12:59:35,tnfr
UIB Mobile,Impossible de se connecter depuis hier à mon profil ??,Negative,1,2021-07-29 12:37:06,fr
UIB Mobile,Il est impossible d'accéder au compte via l'application depuis quelques jours... Je propose d'un autre côté de permettre le virement entre comptes dans l'autre sens : de l'épargne vers le courant.,Negative,2,2021-07-29 12:29:30,fr
UIB Mobile,mauvaise application ne fonctionne pas,Negative,1,2021-07-29 12:28:18,fr
UIB Mobile,وقتاش تتصلح المشكلة ؟ ما نجمتش ندخل من 3 أيام ، بربي شوفو حل,Negative,1,2021-07-29 12:27:55,tnar
UIB Mobile,Bonjour je viens de faire la mise à jour de l'application qui est très lente.J'ai besoin de faire un virement directement par cette appli qui doit être pratique alors que c'est pas le cas à cause de la lenteur de cette mise à jour.Merci d'intervenir afin de faciliter l'utilisation.Cordialement,Negative,1,2021-07-29 11:57:19,fr
UIB Mobile,Ça fait 3 jours que je n'arrive plus à se connecter. Prière de régler ce problème.,Neutral,3,2021-07-29 11:34:04,fr
UIB Mobile,Ça fait 2 semaines j'arrive pas à me connecter sur mon espace perso franchement c'est nul uib application même le service client en ligne j'en ai marre,Negative,1,2021-07-29 11:28:17,fr
UIB Mobile,L'application lente et très indisponible depuis la dernière mise à jour,Negative,1,2021-07-29 11:09:15,fr
UIB Mobile,Pourquoi n'ai-je pas ouvert mon compte franchement zéro cette application et la banque uib,Negative,1,2021-07-29 11:06:28,fr
UIB Mobile,Depuis la dernière mise à jour je n'arrive presque jamais à me connecter. C'est horrible,Negative,1,2021-07-29 10:51:52,fr
UIB Mobile,"Depuis la dernière màj je n'arrive presque plus à m'identifier. Après avoir saisir le mot de passe l'appli reste sur la page d'authentification ou génére une erreur après plusieurs tentatives. Un souci qui n'a pas été corrigé dans la màj est la demande d'autorisation des notifications, qlq soit le choix, la question est posée à chaque identification, je me demande qu'elle est l'utilité de demander l'activation des notifications qui n'existent pas!",Negative,1,2021-07-29 10:38:01,fr
UIB Mobile,Depuis la dernière mise à jour le plus souvent est impossible de se connecter,Negative,1,2021-07-29 10:18:08,fr
UIB Mobile,Accès impossible,Negative,1,2021-07-29 10:10:38,fr
UIB Mobile,Acces le plus souvent est impossible,Negative,1,2021-07-29 10:08:15,fr
UIB Mobile,Service médiocre et trs mauvais,Negative,1,2021-07-29 09:57:52,fr
UIB Mobile,Cette application n’a pas fonctionné pour depuis un mois.,Negative,1,2021-07-29 09:08:34,fr
UIB Mobile,"Malheureusement, l'application n'est plus aussi rapide que d'habitude, et l'accès à celle-ci est devenu presque impossible dans le passé. Avant la mise à jour, c'était plus rapide. Veuillez corriger ce bug",Negative,1,2021-07-29 09:00:13,fr
UIB Mobile,L'application ne fonctionne presque plus avec la derniere mise à jour,Negative,1,2021-07-29 08:48:53,fr
UIB Mobile,"La dernière version était plus rapide et plus efficace, cette version est trop lente, je n'arrive pas à me connecter dans la plupart du temps !!@",Negative,1,2021-07-29 07:22:21,fr
UIB Mobile,Depuis votre mise à jour je n'arrive pas à me connecter à mon compte sur le net Je mets mon mot de passe et ça me sort une erreure est survenue Qu'est ce qui se passe ??? Ça me rendais service de pouvoir suivre mes opérations,Negative,1,2021-07-28 22:40:00,fr
UIB Mobile,"J'arrive pas à me connecter, à quoi sert cette technologie alors? Faites un peu d'effort...",Negative,1,2021-07-28 22:14:09,fr
UIB Mobile,Malgré que j'ai faite la mise a jour l'application reste inaccessible prière de corriger l'anomalie le plutôt possible,Negative,2,2021-07-28 13:37:38,fr
UIB Mobile,Je n'arrive plus à accéder sur l'application malgré la mis à jour Depuis 2 jours,Negative,1,2021-07-28 12:30:53,fr
UIB Mobile,Je n'arrive pas à me connecter,Negative,1,2021-07-28 12:01:10,fr
UIB Mobile,vraiment unitil,Negative,1,2021-07-28 11:29:12,fr
UIB Mobile,"Après la dernière Maj le bug devient repetetive , merci d'intervenir le plus tôt possible !!",Negative,2,2021-07-28 11:03:20,fr
UIB Mobile,"application avec d'enormes problèmes apres la dernières mis a jour.. pourquoi ? il me demande d'ouvrir le gps, en meme temps l'application ne s'ouvre pas",Negative,2,2021-07-28 09:46:08,fr
UIB Mobile,Application nulle,Negative,1,2021-07-28 09:44:22,fr
UIB Mobile,Je n'arrive pas a accéder à mon compte uib mobile après la mise à jour effectuée,Negative,2,2021-07-27 21:03:36,fr
UIB Mobile,"L'application ne répond plus depuis un moment. Or, c'est un service payant pour rappel. Que faire ?",Negative,1,2021-07-27 14:36:21,fr
UIB Mobile,"Un débutant peux faire mieux que cette application de m....de! depuis deux semaines on ne peut pas se connecter, apparemment les responsables de cette banque aiment les queues devant leurs agences et favorise les stylos et les papiers...réveiller vous nous sommes en 2021!!!",Negative,1,2021-07-27 10:51:11,fr
UIB Mobile,Rien à dire c'est du n'importe quoi et ça ne fonctionne plus depuis la dernière mise à jour,Negative,1,2021-07-27 10:45:37,fr
UIB Mobile,Au début oui mais après avoir fait des amelioratio. Ilya un problème . L appli ne s. Ouvre pas client inconnu,Negative,1,2021-07-27 10:31:39,fr
UIB Mobile,Pourquoi je ne peux plus accéder â mes comptés est ce un problème technique. Depuis 4jours je n y parviens pas Surtout qu' on est en état de confinement ça va durer?,Negative,1,2021-07-24 05:55:25,fr
UIB Mobile,Je n' arrive plus à me connecter et j ai perdu mon code client qui a été déjà mémorisé et cela est à cause de vos mises à jours et sans aucune manipulation faite de ma part ... La galère !!! Pour retrouver mes codes et mes connexions !!! Très déçue ...,Negative,1,2021-07-23 16:55:28,fr
UIB Mobile,Après La mise à jour j ai perdu mon code client,Negative,1,2021-07-23 11:40:25,fr
UIB Mobile,Nul application elle mérite 1/2 etoile quand je besoin d'entrer elle ne s'ouvre jamais,Negative,1,2021-07-23 10:19:00,fr
UIB Mobile,Exilent,Positive,5,2021-07-23 10:02:04,fr
UIB Mobile,Appliaction khaybaaa sal7ouhaaaaa le virement yemchi w nhar tet7al w 3achra le,Negative,1,2021-07-23 09:58:00,tnfr
UIB Mobile,Pas pratique du tout. On ne retrouve plus l'historique des opérations. L'ancienne version été beaucoup mieux.,Negative,5,2021-07-22 22:00:01,fr
UIB Mobile,تظبيقة سيئة و مسيئة للذائقة العلمية... لا غرابة في تونس و للاسف الكل مهما علا شأنه من الشركات المؤسسات العامة و الخاصة اخر ندار اهتمامها حريفها.... نحن امام مؤسسات تفكر حصرا في منافعها و لا تكلف نفسها اي جهد لتحسين الخدمات.... هذه الظاهرة تشترك فيها كل المؤسسات دون استثناء و خاصة بعد الثورة اذ اصبحت تظرتها إلى منظوريها علاقة تتسم بالانانية و الاستغلال... لن نتغير و لن نتطور نا دمنا ننظر إلى الخياة من هذه الزواية المظلمة... و في نفس الإطار اود ان ان اشير إلى مشكل الموزع الالي الذي ينام في اخر ج,Negative,1,2021-07-22 18:25:11,ar
UIB Mobile,Service rapide et satisfaisant,Positive,5,2021-07-22 17:38:12,fr
UIB Mobile,غلطت عمري نبيع حوايجي ونخلص لكريدي ونخرج من بانكت الهم,Negative,1,2021-07-22 16:11:39,tnar
UIB Mobile,On ne peut plus acceder à nos comptes après avoir effectuer la derniere mis à jour,Negative,1,2021-07-22 14:27:38,fr
UIB Mobile,Depuis un certain moment votre application est devenu très pénible très......impossible de se connecter....surtout après la correction du dernier bug....,Positive,4,2021-07-22 13:28:11,fr
UIB Mobile,Depuis la dernière mise à jour impossible de se connecter ! L'application est sensée nous faciliter la tâche mais là c'est tout à fait le contraire! J'espère que vs allez résoudre ce problème rapidement,Negative,1,2021-07-22 13:15:52,fr
UIB Mobile,tres décevante cette application . on peut avoir l'l'accès qu'une fois sur 20 essais .,Negative,1,2021-07-22 12:11:54,fr
UIB Mobile,شنوة الحالة من عملتوا التحيين الابليكاسيون ما تحبش تتحل .شنوة المشكل ؟؟,Negative,1,2021-07-22 11:24:34,tnar
UIB Mobile,App plein de prob ne fonctionne pas et null et je paye 14dt pour rien,Negative,1,2021-07-22 11:15:51,fr
UIB Mobile,مع الاسف فاشلة.,Negative,1,2021-07-22 11:14:11,ar
UIB Mobile,Zéro zéro zéro t7awel elf marra bech tet3ada,Negative,1,2021-07-22 11:00:12,tnfr
UIB Mobile,"Le service est aussi médiocre qu'avant même après la mise à jour, la plupart du temps on n'obtient pas de réponse...",Negative,1,2021-07-22 10:44:02,fr
UIB Mobile,خدمات اقل ما يقال عنها دون المستوى الحساب متاعي منحمش ندخلوا بعد التحديث الاخير هل من تفسير؟؟؟؟؟؟؟,Negative,1,2021-07-22 10:25:31,tnar
UIB Mobile,تطبيقية فاشلة,Negative,1,2021-07-22 10:10:53,ar
UIB Mobile,C'est quoi le problème de cette......j'arrive a me connecter problème com 100. C la catastrophe .......faite le nécessaire ......,Negative,1,2021-07-22 09:31:55,fr
UIB Mobile,"Bonjour. L'application s'est arrêtée et ne fonctionne plus donc j'ai essayé de la réinstaller. Cependant, l'installation ne s'achève plus et je suis vraiment bloquée !!",Positive,4,2021-07-22 09:12:58,fr
UIB Mobile,L'application est devenue très lente et pas toujours accessible,Negative,1,2021-07-22 03:34:05,fr
UIB Mobile,Vous avez dit que dans 48h tout sera régler mais une semaine déjà passée et le problème d'accès a mon compte persiste. Ce n'est pas professionnel du tt.,Negative,1,2021-07-21 23:01:03,fr
UIB Mobile,Excellente application,Positive,5,2021-07-21 12:24:05,fr
UIB Mobile,Bien,Positive,4,2021-07-21 09:21:24,fr
UIB Mobile,Suite à la mise a jour mon code clt ne s'affiche plus et la j arrive plus à accéder à la plate-forme comment je fais c quoi le code clt ou je peux le trouver,Negative,1,2021-07-20 13:12:11,fr
UIB Mobile,Nul banque,Negative,1,2021-07-20 12:16:30,fr
UIB Mobile,Une seule etoile tant qu'elle ne fonctionne pas sur mon telephone samsung A32,Negative,1,2021-07-20 10:34:30,fr
UIB Mobile,nouveauté de mise a jour : on ne peut plus voir les historiques des opérations,Negative,1,2021-07-20 00:00:26,fr
UIB Mobile,rien ne marche apres la mise a jours???? incompetents comme toujours chez vs,Negative,1,2021-07-19 23:13:12,fr
UIB Mobile,Toujours erreur,Negative,1,2021-07-19 21:52:01,fr
UIB Mobile,Belle Application.,Positive,5,2021-07-19 20:00:22,fr
UIB Mobile,"Encore une fois votre appli est toujours à côté de plaque et ne fonctionne pas, d'ailleurs elle fait des bugs d'identification et donc je ne peux pas y accéder.....si j'ai la possibilité de faire moins d'étoiles j'aurais dû le faire, je peux dire j'aurais aimé et apprécier ça.... car cela apaise ma frustration et mon mécontentement envers ce genre d'appli arriéré et des années 70.... voilà voilà... allé ciao",Negative,1,2021-07-19 17:34:40,fr
UIB Mobile,Beaucoup d'erreurs,Negative,1,2021-07-19 17:19:38,fr
UIB Mobile,"Application zero depuis le matin j,essaye d'ouvrir cette application mais dommage jusqu'à maintenant 18h10 et l'application est fermé. Quel est l'intérêt de cette application quand je ne la trouve pas dans les moments critiques .",Negative,1,2021-07-19 17:13:17,fr
UIB Mobile,Good,Positive,5,2021-07-19 14:50:15,fr
UIB Mobile,أحلى و أقوى تطبيقة في العالم لا تخدم لا تقرأ ربي يخلص الوحل وبرا ونجمة ياسر فيها,Negative,1,2021-07-19 14:22:16,tnar
UIB Mobile,Depuis la mise a jour l'application n'accepte plus le mot de passe et impossible de modifier ce dernier erreur 100 à chaque fois . Merci de rectifier et vérifier vos mises à jours !,Negative,2,2021-07-19 14:19:05,fr
UIB Mobile,تطبيق بعنوان وقت اللي حاشتي بيك يا وجهي خبشاتك القطاطس. كل ما تتصب الشهرية يضرب نهارين ما يتحلش. تطبيق فاشل.,Negative,1,2021-07-19 13:34:41,tnar
UIB Mobile,أتعس من التعاسة نفسها..عار على البنوك,Negative,1,2021-07-19 13:04:27,tnar
UIB Mobile,Mise jour 3malin w7ala fikom wplication 000 a3mlou haja tsal7 fi ya7tkom,Negative,1,2021-07-19 12:48:43,tnfr
UIB Mobile,"De pire en pire. Accès impossible, des bugs sans fin... reflette parfaitement le fonctionnement du service bancaire en Tunisie; nul",Negative,1,2021-07-19 12:43:48,fr
UIB Mobile,Trop lent,Negative,1,2021-07-19 12:29:59,fr
UIB Mobile,نهار لي بيه الفايدة لي تتصب فيه فلوس ما يتحلش,Negative,1,2021-07-19 12:00:37,tnar
UIB Mobile,Application me jet chai,Negative,1,2021-07-19 11:57:46,tnfr
UIB Mobile,Application zero,Negative,1,2021-07-19 11:49:10,fr
UIB Mobile,Merci.. J ai enfin pu faire des virement à domicile et controler mon compte chez moi sans se déplacer... Merci,Positive,3,2021-07-19 11:28:06,fr
UIB Mobile,"Même après la mise à jour, le bug pour se connecter aux serveurs est toujours là. c'est même pire on n'arrive plus à se connecter.",Negative,1,2021-07-19 10:10:28,fr
UIB Mobile,Que des bug ...,Negative,1,2021-07-19 09:48:20,fr
UIB Mobile,"Après la dernière MAJ, je n'arrive plus à me connecter à mon compte.",Negative,1,2021-07-19 09:23:25,fr
UIB Mobile,Accès très difficile voire impossible parfois depuis la dernière mise à jour. Explications?,Negative,2,2021-07-19 09:18:07,fr
UIB Mobile,Apres le mise a joure il ne marche pas .aucun etoile pour vous,Negative,1,2021-07-19 09:15:05,fr
UIB Mobile,Mauvaise application,Negative,1,2021-07-19 09:09:34,fr
UIB Mobile,Après la mise à jour que vous avez effectué je n'arrive pas à réinstaller de nouveau cette app.sur mon appareil Huawei de raison que mon téléphone n'ai pas compatible,Negative,1,2021-07-19 09:05:31,fr
UIB Mobile,Le service mobile est bloquer,Negative,1,2021-07-19 08:53:53,fr
UIB Mobile,"Ça fonctionne pas après la mise a jour ,et quand tu contactes le uib contact il te faut essayer 4a5 fois en attendant 8min pour ne pas avoir une solution avec une assistante arrogante ......",Negative,1,2021-07-19 08:32:25,fr
